proceso_id,seccion,texto_original,pagina,archivo_pdf,fecha_extraccion
contratacion_pli_subinv,FORMULARIOS,"47    1.11. EQUIPO ASIGNADO AL PROYECTO    Detalle del  equipo (Tipo,  potencia,  capacidad, etc.)  Fecha de  fabricación  Ubicación  actual  Propietario  actual  Matrícula  No. **  Observaciones                                          ** La columna con información de matrícula deberá ser completada  exclusivamente tratándose de vehículos y equipo caminero.    Para constancia de lo ofertado, suscribo este formulario,            -------------------------------------------------------  FIRMA DEL OFERENTE, SU REPRESENTANTE LEGAL, APODERADO  O PROCURADOR COMÚN (según el caso)    (LUGAR Y FECHA)",47,8-RESOLUCIONsercop-2023-0138pliegosyreformas-signed.pdf,2025-09-24
contratacion_pli_subinv,FORMULARIOS,"48      SECCIÓN III  FORMULARIO DE COMPROMISO DE ASOCIACIÓN O CONSORCIO    Comparecen  a  la  suscripción  del  presente  compromiso,  por  una  parte,……………………….(persona natural o representante legal de persona  jurídica), debidamente representada por…………… ………….; y, por otra parte,  (personas natural o representante legal de persona jurídica),…..………  representada por…………… …………., todos debidamente registrados y  habilitados en el RUP.    Los comparecientes, en las calidades que intervienen, capaces para contratar y  obligarse, acuerdan suscribir el presente compromiso de Asociación o Consorcio  para participar en el procedimiento de contratación No. ……., cuyo objeto  es………………………. y por lo tanto expresamos lo siguiente:    a) El Procurador Común de la Asociación o Consorcio será (indicar el  nombre), con cédula de ciudadanía o pasaporte No. ______________ de  (Nacionalidad), quien está expresamente facultado representar en la fase  precontractual.    b) El detalle valorado de los aportes de cada uno de los miembros es el  siguiente: (incluir el detalle de los aportes sea en monetario o en especies,  así como en aportes intangibles, de así acordarse).    c) Los compromisos y obligaciones que asumirán las partes en la fase de  ejecución contractual, de resultar adjudicada; son los siguientes: (detallar)    d) En caso de resultar adjudicados, los oferentes comprometidos en la  conformación de la asociación o consorcio, declaran bajo juramento que  formalizarán el presente compromiso mediante la suscripción de la  pertinente escritura pública y se habilitará al Consorcio constituido en el  RUP, para dar cumplimiento a lo previsto en la normativa expedida por el  Servicio Nacional de Contratación Pública, aplicable a este caso.    e) La asociación o consorcio está integrado por:",48,8-RESOLUCIONsercop-2023-0138pliegosyreformas-signed.pdf,2025-09-24
contratacion_pli_subinv,FORMULARIOS,"50    SECCIÓN III  FORMULARIO DE COMPROMISO PARA SUBCONTRATACIÓN  Versión 2023-001    Hoja....de .....    Yo,........................................., en mi calidad de persona natural / REPRESENTANTE  LEGAL de……………………, de profesión.............................., con número de  RUP…………., me comprometo a prestar los servicios de mi representada, como  subcontratista del oferente…………………, en el procedimiento de ejecución de  obra para la construcción de (objeto del contrato), durante el período que dure la  ejecución de la obra, con (nombre del oferente) en el caso de que suscriba el contrato  de ejecución de las obras.    Declaro bajo juramento que no tengo relación de asociación, dependencia,  parentesco de ningún tipo con los accionistas, representantes y/o propietarios de la  oferente a la cual me comprometo a prestar mis servicios en calidad de  subcontratista. Asimismo, declaro que la información que a continuación se agrega  es cierta y que ni mi persona o los socios, aportantes y/o integrantes de la MYPE y/o  EPS que represento no tiene relación de naturaleza alguna con los accionistas,  representantes y/o propietarios de la oferente.    Para tal efecto, dejo señalado que los rubros que se subcontratará son los  determinados a continuación, de conformidad con el presupuesto detallado en la  Tabla de Cantidades y Precios ofertada.    Identificación del rubro  Valor ($)  % respecto el monto  contractual                          SUMA TOTAL SUMA TOTAL    ----------------------------------------  (LUGAR Y FECHA)            ----------------------------------------    (FIRMA DEL REPRESENTANTE LEGAL)  RAZÓN SOCIAL…………………    Cantón:  Parroquia:",50,8-RESOLUCIONsercop-2023-0138pliegosyreformas-signed.pdf,2025-09-24
contratacion_pli_subinv,FORMULARIOS,"54    SECCIÓN VI  OBLIGACIONES DE LAS PARTES  6.1 Obligaciones del adjudicatario en la aplicación de  transferencia de tecnología  6.2 Obligaciones del contratista  6.3 Obligaciones de la contratante  6.3.1 Obligaciones del contratante en la aplicación de  transferencia de tecnología      Nota: Edición del modelo de pliego. - El presente modelo de pliego es de uso  obligatorio para las entidades contratantes. En consecuencia, las entidades  contratantes asumen la responsabilidad por los ajustes y/o modificaciones realizadas  al presente pliego, así como también por la determinación y aplicabilidad de los  formularios previstos.",54,8-RESOLUCIONsercop-2023-0138pliegosyreformas-signed.pdf,2025-09-24
contratacion_pli_subinv,FORMULARIOS,"60    SECCIÓN IV  VERIFICACIÓN Y EVALUACIÓN DE LAS OFERTAS TÉCNICAS    4.1 Verificación de las ofertas:    4.1.1 Integridad de las ofertas: La integridad de la oferta consiste en la  verificación de la presentación de los formularios y requisitos mínimos previstos  en el pliego.    Luego de esta verificación la entidad contratante determinará si ejecutará la etapa  de convalidación de errores.    I.  Formulario Único de la Oferta:    1.1 Presentación y compromiso;  1.2 Datos generales del oferente;  1.3 Nómina de accionistas, partícipes o socios mayoritarios de personas jurídicas  y declaración de beneficiario final.  1.4 Situación financiera del oferente;  1.5 Tabla de cantidades y precios;   1.6 Componente de los bienes y/o servicios ofertados;   1.7 Personal técnico propuesto para el proyecto. (En caso que la entidad  contratante requiera para la prestación del servicio).  1.8 Equipo mínimo requerido (En caso que la entidad contratante requiera para  la prestación del servicio)  1.9 Declaración de Valor Agregado Ecuatoriano de la oferta  1.10 Cálculo del porcentaje de Valor Agregado Ecuatoriano de la oferta  1.11 Otros parámetros de calificación propuestos por la entidad contratante    II. Formulario de compromiso de asociación o consorcio (de ser procedente)",60,8-RESOLUCIONsercop-2023-0138pliegosyreformas-signed.pdf,2025-09-24
contratacion_pli_subinv,FORMULARIOS,66                                  FORMULARIOS DE SUBASTA INVERSA ELECTRÓNICA DE BIENES  Y/O SERVICIOS  Versión 2023-001,66,8-RESOLUCIONsercop-2023-0138pliegosyreformas-signed.pdf,2025-09-24
contratacion_pli_subinv,FORMULARIOS,"67      MODELO DE PLIEGO DEL PROCEDIMIENTO DE SUBASTA INVERSA  ELECTRÓNICA DE BIENES Y/O SERVICIOS  Versión 2023-001    INDICE  SECCIÓN I  FORMULARIO ÚNICO DE LA OFERTA.    1.1 PRESENTACIÓN Y COMPROMISO.    1.2 DATOS GENERALES DEL OFERENTE.    1.3 NÓMINA DE ACCIONISTAS, PARTÍCIPES O SOCIOS  MAYORITARIOS DE PERSONAS JURÍDICAS Y  DECLARACIÓN DE BENEFICIARIO FINAL.    1.4 SITUACIÓN FINANCIERA.    1.5 TABLA DE CANTIDADES Y PRECIOS.    1.6 COMPONENTES  DE  LOS  BIENES  Y/O  SERVICIOS  OFERTADOS    1.7 PERSONAL TÉCNICO MÍNIMO REQUERIDO.    1.8 EQUIPO MÍNIMO REQUERIDO.    1.9 DECLARACIÓN DEL VALOR AGREGADO ECUATORIANO DE  LA OFERTA.    1.10 CÁLCULO DEL PORCENTAJE DE VALOR AGREGADO  ECUATORIANO    1.11 FORMULARIO PARA LA DECLARACIÓN DE VALOR  AGREGADO ECUATORIANO DE LA OFERTA DE DESARROLLO  DE SOFTWARE Y, ADQUISICIÓN DE SOFTWARE.    1.12 OTROS PARÁMETROS DE CALIFICACIÓN PROPUESTOS  POR LA ENTIDAD CONTRATANTE.",67,8-RESOLUCIONsercop-2023-0138pliegosyreformas-signed.pdf,2025-09-24
contratacion_pli_subinv,FORMULARIOS,"68    III. FORMULARIOS DE SUBASTA INVERSA ELECTRÓNICA DE BIENES Y/O  SERVICIOS     SECCIÓN I  FORMULARIO DE OFERTA    NOMBRE DEL OFERENTE: (Detallar)    1.1  PRESENTACIÓN Y COMPROMISO    El que suscribe, en atención a la convocatoria efectuada por (nombre de la  entidad contratante) para la ejecución de (detalle de los bienes y/o servicios),  luego de examinar el pliego del presente procedimiento, al presentar esta oferta  por (sus propios derechos, si es persona natural) / (representante legal o  apoderado de si es persona jurídica), (procurador común si se trata de  asociación o consorcio) declara que:    1. La única persona o personas interesadas en esta oferta está o están  nombradas en ella, sin que incurra en actos de ocultamiento o simulación  con el fin de que no aparezcan sujetos inhabilitados para contratar con el  Estado.    2. La oferta la hace en forma independiente y sin conexión abierta u oculta con  otra u otras personas, compañías o grupos participantes en este  procedimiento.     3. Al presentar esta oferta, cumple con toda la normativa general, sectorial y  especial aplicable a su actividad económica, profesión, ciencia u oficio.    4. Acepta que en el caso de que se comprobare una violación a los  compromisos establecidos en el presente formulario, la entidad contratante  le descalificará como oferente, o dará por terminado en forma inmediata el  contrato, observando el debido proceso, para lo cual se allana a responder  por los daños y perjuicios que tales violaciones hayan ocasionado.     5. Garantiza la veracidad y exactitud de la información y documentación  proporcionada; así como de las declaraciones realizadas para el presente  procedimiento de contratación, inclusive aquellas respecto de la calidad de  SECCIÓN II  FORMULARIO  DE  COMPROMISO  DE  ASOCIACIÓN  O  CONSORCIO",68,8-RESOLUCIONsercop-2023-0138pliegosyreformas-signed.pdf,2025-09-24
contratacion_pli_subinv,FORMULARIOS,"69    productor nacional; contenidas en los documentos de la oferta, formularios y  otros anexos.     6. Acepta que, en caso de que la entidad contratante o el SERCOP  comprobaren administrativamente que como oferente o contratista hubiere  alterado o faltado a la verdad sobre la documentación o información que  conforma su oferta, dicha falsedad será causal para descalificarlo del  procedimiento de contratación, declararlo adjudicatario fallido, contratista  incumplido; y/o, que en su defecto se apliquen las sanciones previstas en la  Ley Orgánica del Sistema Nacional de Contratación Pública, según  corresponda; sin perjuicio de las acciones legales a que hubiera lugar.    7. En calidad de oferente, no se encuentra incurso en las inhabilidades  generales y especiales para contratar, establecidas en la LOSNCP, su  Reglamento General y demás normativa aplicable.    8. La procedencia de los fondos y recursos utilizados para el presente  procedimiento de contratación pública son de origen lícito; para lo cual,  proporcionará a la entidad contratante, al Servicio Nacional de  Contratación Pública y a los organismos de control  competentes, la  información necesaria referente al representante legal, en el caso de  personas jurídicas; o, del procurador común de los compromisos de  asociación o consorcio o de las asociaciones o consorcios constituidos; así  como de sus socios o partícipes, hasta identificar a la última persona  natural.     9. Entrega la información sobre la identidad de la persona natural que será el  beneficiario final de los recursos públicos y/o quien ejerza el control de las  cuentas bancarias relacionadas o inmersas en el flujo de los recursos  públicos obtenidos como consecuencia del contrato respectivo.     10. Según el caso, se deberá agregar los siguientes numerales:    *(Si el oferente fuere extranjero, se añadirá un literal que dirá: d)  Previamente a la firma del contrato, el oferente se compromete a  domiciliarse en el país conforme lo dispone la Ley de Compañías; y, a  obtener el RUP).    *(Si el lugar donde se va a ejecutar la obra o se destinarán los bienes y/o  servicios objeto de la contratación pertenece al ámbito territorial  determinado en la Ley Orgánica para la Planificación Integral de la",69,8-RESOLUCIONsercop-2023-0138pliegosyreformas-signed.pdf,2025-09-24
contratacion_pli_subinv,FORMULARIOS,"73    1.4  SITUACIÓN FINANCIERA    La situación financiera del oferente se demostrará con la presentación del  formulario de declaración de impuesto a la renta del ejercicio fiscal inmediato  anterior que fue entregada al Servicio de Rentas Internas, SRI.    El participante presentará la información requerida para la entidad contratante  para los índices financieros por ella solicitada, conforme el siguiente cuadro:    Índice  Indicador  solicitado  Indicador declarado  por el oferente  Archivo  Solvencia        Endeudamiento        Otro índice resuelto por  la entidad contratante           1.5.  TABLA DE CANTIDADES Y PRECIOS     Código  CPC  Descripción  del bien   Unidad  Cantidad  Precio  Unitario  Precio  Total              TOTAL      (Nota: Estos precios no incluyen IVA)    PRECIO TOTAL DE LA OFERTA: (en letras y números).    1.6.  COMPONENTES DE LOS BIENES Y/O SERVICIOS OFERTADOS    El oferente deberá llenar el formato de la tabla de los componentes de los bienes  y/o servicios, en la cual se deben incluir todos y cada uno de los rubros ofertados,  que respondan a los requerimientos de la entidad contratante.    Especificación Técnica Requerida  Especificación Técnica Ofertada",73,8-RESOLUCIONsercop-2023-0138pliegosyreformas-signed.pdf,2025-09-24
contratacion_pli_subinv,FORMULARIOS,"75      El proveedor, como parte de la entrega de la oferta, presentará los siguientes  datos:    1.10. CÁLCULO  DE  PORCENTAJE  DE  VALOR  AGREGADO  ECUATORIANO    Formulario de Declaración de Valor Agregado Ecuatoriano de la oferta  Si  No  (a) ¿Es usted DISTRIBUIDOR, COMERCIANTE, IMPORTADOR,  REPRESENTANTE DIRECTO o INTERMEDIARIO de los bienes y/o  servicios que conforman su oferta? RECUERDE que usted puede  responder  NO  a  esta  pregunta,  SOLO  si  es  PRODUCTOR  (FABRICANTE) de una parte o de la totalidad, de los productos que son  objeto de esta contratación.  Valor en  USD$.  (b) ¿Cuánto va a importar o importó, directamente, para cumplir con esta  oferta?1          (c) ¿Cuánto va a comprar o compró en el Ecuador, pero que es importado,  para cumplir con esta oferta?            El oferente del Estado deberá tener siempre todos los documentos de respaldo de  su formulario de Declaración de Valor Agregado Ecuatoriano, incluso aquellos  fechados doce meses previos a la adjudicación del contrato con el Estado. Estos  documentos serán usados en la verificación respectiva de su declaración de Valor  Agregado Ecuatoriano.    Notas:   Como respaldo de la pregunta (a), el oferente del Estado deberá tener  siempre como justificativo sus declaraciones aduaneras de importaciones y  facturas de importación. El oferente podrá presentar también cotizaciones  oficiales enviadas desde el exterior siempre y cuando éstas estén  debidamente legalizadas. En este caso el valor que conste en la cotización                                                             1 El valor declarado en (a) debe ser el valor CIF “Costo, seguro y flete”; es decir, que incluye el  costo de la mercancía, el del transporte, así como el seguro. Los costos pagados dentro del  territorio nacional (como por ejemplo agentes de aduana) para la importación, desaduanización y  otros servicios relacionados, no se deben tomar en cuenta.",75,8-RESOLUCIONsercop-2023-0138pliegosyreformas-signed.pdf,2025-09-24
contratacion_pli_subinv,FORMULARIOS,"77    procedimientos, escogiendo el CPC del producto (bien o servicio) que  tenga el mayor peso dentro del presupuesto referencial).   Se recomienda revisar las EXCEPCIONES para que un oferente pueda  declararse PRODUCTOR, establecidas en la Metodología de Declaración  de Valor Agregado Ecuatoriano que se encuentra vigente.     Las entidades contratantes, al momento de revisar la declaración del Valor  Agregado Ecuatoriano de la oferta, deberán también comprobar la respuesta  entregada por el oferente a la pregunta inicial del formulario, bajo los siguientes  criterios:     La pregunta inicial debe ser respondida de forma obligatoria por el  proveedor, en caso de que no se responda, deberá solicitarse dicha  información en la etapa de convalidación de errores.   La respuesta entregada por el proveedor solo puede ser “Si” o “No”,  nunca ambas al mismo tiempo.    1.11. FORMULARIO  PARA  LA  DECLARACIÓN  DE  VALOR  AGREGADO ECUATORIANO DE LA OFERTA DE DESARROLLO DE  SOFTWARE Y, ADQUISICIÓN DE SOFTWARE. (De ser procedente)    El que suscribe, (por mis propios derechos o en calidad de representante legal de  la compañía..., o del consorcio...) declaro bajo juramento y en pleno conocimiento  de las consecuencias legales que conlleva faltar a la verdad, que:    •  Libre y voluntariamente presento la información que detallo más adelante,  para fines única y exclusivamente relacionados con el presente  procedimiento de contratación;  •  Garantizo la veracidad y exactitud de la presente información; y, autorizo a  la entidad contratante, al Servicio Nacional de Contratación Pública, o a  los órganos de control, a efectuar averiguaciones para comprobar tal  información.  •  Autorizo a que esta información se transparente a través del Portal  Institucional del Servicio Nacional de Contratación Pública; y, doy mi  consentimiento para que se realicen las verificaciones que sean pertinentes  en cualquier momento y sin previo aviso.  •  Como oferente me comprometo a tener, en el momento que el Servicio  Nacional de Contratación Pública lo solicite, la documentación de respaldo  necesaria para el cálculo del VAE, para la verificación correspondiente.  •  La falta de veracidad de la información presentada por el oferente será  causa de descalificación de la oferta, declararlo adjudicatario fallido o de",77,8-RESOLUCIONsercop-2023-0138pliegosyreformas-signed.pdf,2025-09-24
contratacion_pli_subinv,FORMULARIOS,"78    terminación unilateral del contrato, según corresponda; sin perjuicio de las  acciones sancionatorias administrativas o acciones judiciales a las que  hubiera lugar.    El proveedor, como parte de la entrega de la oferta, presentará la siguiente  información:    FORMULARIO DE DECLARACIÓN DE VALOR AGREGADO  ECUATORIANO DE LA OFERTA    1.- ¿El producto desarrollado u ofertado, o el producto objeto del servicio de su  oferta es software de código abierto?        2.- Por favor llenar la siguiente tabla para los casos de consultorías para el  desarrollo de software, o adquisición de software:    PROCESO  PONDERACIÓN  (a)  ECUATORIANOS   (b)  EXTRANJEROS  (c)  % ECUATORIANO  (a x b/(b+c))  Análisis  20%        Diseño  25%        Codificación  45%        Prueba  5%        Implementación  5%        VAEP            VAEP = ____ %    a = Ponderación de cada proceso del desarrollo del software (fijo)  b = Número de personas ecuatorianas contratadas que participan en cada proceso  del desarrollo del software  c = Número de personas extranjeras contratadas que participan en cada proceso  del desarrollo del software  VAEP = Resultado de la fórmula      3.- Por favor llenar la siguiente tabla para otros servicios prestados en los que no  se considere el desarrollo de software (excepto consultoría para el desarrollo de  software y, adquisición de software):    Si  No",78,8-RESOLUCIONsercop-2023-0138pliegosyreformas-signed.pdf,2025-09-24
contratacion_pli_subinv,FORMULARIOS,"79    SERVICIO  PONDERACIÓN * (a)  ECUATORIANOS  (b)  EXTRANJEROS  (c)  %  ECUATORIANO   (a x b/(b+c))                      VAES          * El número de servicios a calificar será variable y determinado por la entidad  contratante conforme el alcance y objeto de contratación. Por tanto, la  ponderación variará, de acuerdo a la fórmula 100/n.    VAEP = ____ %    VAES = ____ %    SERVICIO = Tipo de servicio de software que se está ofertando.  a = Ponderación de cada servicio de software (100/número de servicios).  b = Número de personas contratadas nacionales que participan en la prestación de  cada servicio de software de su oferta.  c = Número de personas contratadas extranjeras que participan en la prestación de  cada servicio de software de su oferta.    VAEP = Resultado de la fórmula,  , según el numeral 2.  En caso que el software objeto del servicio es software de código abierto, el  VAEP es 1, de lo contrario, el VAEP se calcula como en el numeral 2.    VAES = Resultado de la fórmula,      El oferente del Estado deberá tener siempre todos los documentos de respaldo de  su formulario de Declaración de Valor Agregado Ecuatoriano. Estos documentos  serán usados en la verificación respectiva de su declaración de Valor Agregado  Ecuatoriano.    Las entidades contratantes, al momento de revisar la declaración del Valor  Agregado Ecuatoriano de la oferta, deberán también comprobar la respuesta  entregada por el oferente a la pregunta inicial del formulario, bajo los siguientes  criterios:     La pregunta inicial debe ser respondida de forma obligatoria por el  proveedor, en caso de que no se responda, deberá solicitarse dicha  información en la etapa de convalidación de errores.   La respuesta entregada por el proveedor en la primera pregunta solo",79,8-RESOLUCIONsercop-2023-0138pliegosyreformas-signed.pdf,2025-09-24
